Device	IP Address	MAC Address	Interface
smc-core-c65-1	10.111.1.247	1c66.6d8a.4345	Vlan108
smc-core-c65-1	10.111.1.248	1065.30ca.16fa	Vlan108
smc-core-c65-1	10.111.1.249	1c66.6d8a.abb3	Vlan108
smc-core-c65-1	10.111.1.25	6c2b.59f8.50e7	Vlan108
smc-core-c65-1	10.111.1.250	6c2b.59f1.6734	Vlan108
smc-core-c65-1	10.111.1.251	6c2b.59f7.2c4a	Vlan108
smc-core-c65-1	10.111.1.252	1c66.6d8a.abc8	Vlan108
smc-core-c65-1	10.111.1.253	b885.849f.0158	Vlan108
smc-core-c65-1	10.111.1.254	6c2b.59f1.e859	Vlan108
smc-core-c65-1	10.111.1.255	54bf.6491.1085	Vlan108
smc-core-c65-1	10.111.1.26	d89e.f398.e377	Vlan108
smc-core-c65-1	10.111.1.27	54ee.7567.d272	Vlan108
smc-core-c65-1	10.111.1.28	1c66.6d8a.ac26	Vlan108
smc-core-c65-1	10.111.1.29	4ccc.6a52.e11e	Vlan108
smc-core-c65-1	10.111.1.3	d89e.f394.dc3e	Vlan108
smc-core-c65-1	10.111.1.30	54bf.6491.12f2	Vlan108
smc-core-c65-1	10.111.1.31	54bf.6499.c309	Vlan108
smc-core-c65-1	10.111.1.32	1c66.6d8a.0853	Vlan108
smc-core-c65-1	10.111.1.33	54ee.756b.7ac6	Vlan108
smc-core-c65-1	10.111.1.34	b885.849e.9ab3	Vlan108
smc-core-c65-1	10.111.1.35	d89e.f398.df94	Vlan108
smc-core-c65-1	10.111.1.36	d89e.f383.3355	Vlan108
smc-core-c65-1	10.111.1.37	d89e.f383.0611	Vlan108
smc-core-c65-1	10.111.1.38	b885.849e.f027	Vlan108
smc-core-c65-1	10.111.1.39	b885.849f.024b	Vlan108
smc-core-c65-1	10.111.1.4	6c2b.59f1.68bd	Vlan108
smc-core-c65-1	10.111.1.40	6c0b.846c.4006	Vlan108
smc-core-c65-1	10.111.1.41	b885.84b5.f4c9	Vlan108
smc-core-c65-1	10.111.1.42	6c0b.846c.4d39	Vlan108
smc-core-c65-1	10.111.1.43	d89e.f376.7c1a	Vlan108
smc-core-c65-1	10.111.1.45	54bf.6491.1e0f	Vlan108
smc-core-c65-1	10.111.1.46	1c66.6d8a.a6e6	Vlan108
smc-core-c65-1	10.111.1.47	6c0b.846a.761d	Vlan108
smc-core-c65-1	10.111.1.48	d89e.f385.3aad	Vlan108
smc-core-c65-1	10.111.1.49	a048.1c7c.b68f	Vlan108
smc-core-c65-1	10.111.1.5	7446.a098.6d6e	Vlan108
smc-core-c65-1	10.111.1.50	6c2b.59f1.5d64	Vlan108
smc-core-c65-1	10.111.1.51	1c66.6d8a.24b1	Vlan108
smc-core-c65-1	10.111.1.52	6c0b.846a.7c63	Vlan108
smc-core-c65-1	10.111.1.53	b885.849e.b1d9	Vlan108
smc-core-c65-1	10.111.1.55	b885.849f.04cb	Vlan108
smc-core-c65-1	10.111.1.56	54bf.6492.d2c7	Vlan108
smc-core-c65-1	10.111.1.57	0001.6cd8.506a	Vlan108
smc-core-c65-1	10.111.1.58	d89e.f398.916b	Vlan108
smc-core-c65-1	10.111.1.59	1c66.6d8a.a829	Vlan108
smc-core-c65-1	10.111.1.6	e454.e84c.b2ad	Vlan108
smc-core-c65-1	10.111.1.60	d89e.f381.d510	Vlan108
smc-core-c65-1	10.111.1.61	d89e.f383.332a	Vlan108
smc-core-c65-1	10.111.1.62	6c0b.8492.59c7	Vlan108
smc-core-c65-1	10.111.1.63	4ccc.6ac2.b8f6	Vlan108
smc-core-c65-1	10.111.1.64	d89e.f37c.0b2c	Vlan108
smc-core-c65-1	10.111.1.65	b885.849f.0453	Vlan108
smc-core-c65-1	10.111.1.66	6c2b.59d8.327a	Vlan108
smc-core-c65-1	10.111.1.67	b885.84b5.4d3b	Vlan108
smc-core-c65-1	10.111.1.68	d89e.f380.8ec6	Vlan108
smc-core-c65-1	10.111.1.69	6c2b.59f1.69ac	Vlan108
smc-core-c65-1	10.111.1.7	d89e.f37c.1db2	Vlan108
smc-core-c65-1	10.111.1.70	6c3b.e53e.94c1	Vlan108
smc-core-c65-1	10.111.1.71	d89e.f394.ddc3	Vlan108
smc-core-c65-1	10.111.1.72	6c2b.59f1.b398	Vlan108
smc-core-c65-1	10.111.1.73	b885.849e.ed55	Vlan108
smc-core-c65-1	10.111.1.74	6c0b.846a.75d9	Vlan108
smc-core-c65-1	10.111.1.75	8cdc.d439.8d2b	Vlan108
smc-core-c65-1	10.111.1.76	8cdc.d424.8643	Vlan108
smc-core-c65-1	10.111.1.77	1c66.6d8a.aaaa	Vlan108
smc-core-c65-1	10.111.1.78	1c66.6d8a.7e67	Vlan108
smc-core-c65-1	10.111.1.79	1c66.6d8a.69ec	Vlan108
smc-core-c65-1	10.111.1.8	b885.849e.c915	Vlan108
smc-core-c65-1	10.111.1.80	d89e.f39a.2a5c	Vlan108
smc-core-c65-1	10.111.1.81	54ee.75a3.1d87	Vlan108
smc-core-c65-1	10.111.1.82	6c2b.59d9.c433	Vlan108
smc-core-c65-1	10.111.1.83	d89e.f39a.3665	Vlan108
smc-core-c65-1	10.111.1.84	8851.fb70.0bb2	Vlan108
smc-core-c65-1	10.111.1.85	c434.6b6c.031c	Vlan108
smc-core-c65-1	10.111.1.86	b885.849e.9f8d	Vlan108
smc-core-c65-1	10.111.1.87	6c2b.59fb.6b71	Vlan108
smc-core-c65-1	10.111.1.88	b885.849e.f5d4	Vlan108
smc-core-c65-1	10.111.1.89	54ee.75c4.2f8f	Vlan108
smc-core-c65-1	10.111.1.9	6451.0661.21f8	Vlan108
smc-core-c65-1	10.111.1.90	c8f7.50be.16dd	Vlan108
smc-core-c65-1	10.111.1.91	6c2b.59fb.700a	Vlan108
smc-core-c65-1	10.111.1.92	1866.da49.ad52	Vlan108
smc-core-c65-1	10.111.1.93	7446.a0ad.fa6a	Vlan108
smc-core-c65-1	10.111.1.94	c434.6b64.6cfb	Vlan108
smc-core-c65-1	10.111.1.95	1c66.6d8a.ac78	Vlan108
smc-core-c65-1	10.111.1.96	d89e.f376.77ca	Vlan108
smc-core-c65-1	10.111.1.97	0001.6cd8.30cb	Vlan108
smc-core-c65-1	10.111.1.98	b885.849e.c86e	Vlan108
smc-core-c65-1	10.111.1.99	d89e.f394.7d49	Vlan108
smc-core-c65-1	10.111.10.208	0004.0df6.0653	Vlan172
smc-core-c65-1	10.111.10.209	0007.3b92.921e	Vlan172
smc-core-c65-1	10.111.10.212	001b.4f0b.428a	Vlan172
smc-core-c65-1	10.111.10.214	0007.3bc1.5e01	Vlan172
smc-core-c65-1	10.111.10.217	0004.f2f9.e3a6	Vlan172
smc-core-c65-1	10.111.10.221	0007.3bb6.f185	Vlan172
smc-core-c65-1	10.111.10.224	0007.3bc2.8a59	Vlan172
smc-core-c65-1	10.111.10.225	0007.3bc5.e00a	Vlan172
smc-core-c65-1	10.111.10.228	0007.3baf.ef9c	Vlan172
smc-core-c65-1	10.111.10.229	0004.0de2.c390	Vlan172
smc-core-c65-1	10.111.10.230	001b.4f0d.b953	Vlan172
smc-core-c65-1	10.111.10.231	0004.0dfc.eeea	Vlan172
smc-core-c65-1	10.111.10.232	001b.4f1d.613a	Vlan172
smc-core-c65-1	10.111.10.234	0007.3bc7.884f	Vlan172
smc-core-c65-1	10.111.10.235	001b.4f0b.3b30	Vlan172
smc-core-c65-1	10.111.10.243	0007.3bc5.14cf	Vlan172
smc-core-c65-1	10.111.10.244	001b.4f1d.5bf9	Vlan172
smc-core-c65-1	10.111.10.246	0007.3baf.efd4	Vlan172
smc-core-c65-1	10.111.10.247	0009.6e0d.e7d3	Vlan172
smc-core-c65-1	10.111.10.248	0007.3b92.9559	Vlan172
smc-core-c65-1	10.111.10.249	0007.3bc4.ce9e	Vlan172
smc-core-c65-1	10.111.10.250	c81f.ea81.d382	Vlan172
smc-core-c65-1	10.111.10.251	001b.4f1d.61de	Vlan172
smc-core-c65-1	10.111.10.254	001b.4f1d.6114	Vlan172
smc-core-c65-1	10.111.10.255	0004.0de2.4e89	Vlan172
franklin-core-c4k-1	10.111.100.1	0000.0c9f.f0ac	Vlan172
franklin-core-c4k-1	10.111.100.100	0021.e1ff.b3d6	Vlan172
franklin-core-c4k-1	10.111.100.102	ccf9.5495.1d87	Vlan172
franklin-core-c4k-1	10.111.100.104	0024.b5f6.8c31	Vlan172
franklin-core-c4k-1	10.111.100.105	001b.252e.e6a5	Vlan172
franklin-core-c4k-1	10.111.100.106	001b.baf7.118f	Vlan172
franklin-core-c4k-1	10.111.100.108	0019.e1e3.8bec	Vlan172
franklin-core-c4k-1	10.111.100.109	0024.b5f6.8be4	Vlan172
franklin-core-c4k-1	10.111.100.111	0017.65fd.8647	Vlan172
franklin-core-c4k-1	10.111.100.112	001e.caff.f458	Vlan172
franklin-core-c4k-1	10.111.100.114	001d.afff.4e9a	Vlan172
franklin-core-c4k-1	10.111.100.117	001b.baf7.1f8f	Vlan172
franklin-core-c4k-1	10.111.100.118	ccf9.5495.1e8b	Vlan172
franklin-core-c4k-1	10.111.100.119	ccf9.5495.1dd3	Vlan172
franklin-core-c4k-1	10.111.100.121	98d8.8c23.02dd	Vlan172
franklin-core-c4k-1	10.111.100.123	98d8.8c22.dbb9	Vlan172
franklin-core-c4k-1	10.111.100.124	0024.b5f6.8b91	Vlan172
franklin-core-c4k-1	10.111.100.126	0024.b5f6.c9c0	Vlan172
franklin-core-c4k-1	10.111.100.128	5ce2.86f5.2a33	Vlan172
franklin-core-c4k-1	10.111.100.129	98d8.8c24.53f0	Vlan172
franklin-core-c4k-1	10.111.100.130	ccf9.5495.1e51	Vlan172
franklin-core-c4k-1	10.111.100.131	ccf9.5495.1e06	Vlan172
franklin-core-c4k-1	10.111.100.132	0017.65fd.1fff	Vlan172
franklin-core-c4k-1	10.111.100.133	0019.e1e2.4d51	Vlan172
franklin-core-c4k-1	10.111.100.134	ccf9.5495.1afa	Vlan172
franklin-core-c4k-1	10.111.100.135	0024.b563.d7f4	Vlan172
franklin-core-c4k-1	10.111.100.136	ccf9.5495.1c93	Vlan172
franklin-core-c4k-1	10.111.100.138	ccf9.5495.1b2d	Vlan172
franklin-core-c4k-1	10.111.100.139	ccf9.5495.1acd	Vlan172
franklin-core-c4k-1	10.111.100.140	f815.47bc.5964	Vlan172
franklin-core-c4k-1	10.111.100.141	001b.2530.4f61	Vlan172
franklin-core-c4k-1	10.111.100.142	0019.e1e2.1b69	Vlan172
franklin-core-c4k-1	10.111.100.144	001d.affe.c38c	Vlan172
franklin-core-c4k-1	10.111.100.145	7038.ee09.0997	Vlan172
franklin-core-c4k-1	10.111.100.146	ccf9.5495.1eb9	Vlan172
franklin-core-c4k-1	10.111.100.147	ccf9.5495.1e98	Vlan172
franklin-core-c4k-1	10.111.100.148	ccf9.5495.1ce7	Vlan172
franklin-core-c4k-1	10.111.100.149	ccf9.5495.1e95	Vlan172
franklin-core-c4k-1	10.111.100.150	0022.67cd.c568	Vlan172
franklin-core-c4k-1	10.111.100.151	0013.65ff.2763	Vlan172
franklin-core-c4k-1	10.111.100.152	ccf9.5495.1ad8	Vlan172
franklin-core-c4k-1	10.111.100.153	001b.2530.5d81	Vlan172
franklin-core-c4k-1	10.111.100.154	ccf9.5495.1db6	Vlan172
franklin-core-c4k-1	10.111.100.155	5ce2.86f5.0215	Vlan172
franklin-core-c4k-1	10.111.100.157	0021.e1fe.e011	Vlan172
franklin-core-c4k-1	10.111.100.159	ccf9.5495.1de0	Vlan172
franklin-core-c4k-1	10.111.100.160	001d.afff.8f76	Vlan172
franklin-core-c4k-1	10.111.100.161	ccf9.5495.1c56	Vlan172
franklin-core-c4k-1	10.111.100.163	5816.26be.4edc	Vlan172
franklin-core-c4k-1	10.111.100.164	5816.2608.bd72	Vlan172
franklin-core-c4k-1	10.111.100.165	98d8.8c23.0240	Vlan172
franklin-core-c4k-1	10.111.100.166	0022.67cc.b7e6	Vlan172
franklin-core-c4k-1	10.111.100.167	ccf9.5495.1e26	Vlan172
franklin-core-c4k-1	10.111.100.168	ccf9.5495.1aca	Vlan172
franklin-core-c4k-1	10.111.100.169	98d8.8c22.e70c	Vlan172
franklin-core-c4k-1	10.111.100.171	ccf9.5495.1eb5	Vlan172
franklin-core-c4k-1	10.111.100.172	ccf9.5495.1d82	Vlan172
franklin-core-c4k-1	10.111.100.173	ccf9.5495.1ad3	Vlan172
franklin-core-c4k-1	10.111.100.174	ccf9.5495.1af9	Vlan172
franklin-core-c4k-1	10.111.100.175	5ce2.86f5.73eb	Vlan172
franklin-core-c4k-1	10.111.100.176	0024.b565.0d81	Vlan172
franklin-core-c4k-1	10.111.100.177	0022.67cc.a5a6	Vlan172
franklin-core-c4k-1	10.111.100.178	0024.b5f6.8c1f	Vlan172
franklin-core-c4k-1	10.111.100.179	ccf9.5495.1abb	Vlan172
franklin-core-c4k-1	10.111.100.181	0022.67cd.08ad	Vlan172
franklin-core-c4k-1	10.111.100.183	98d8.8c22.e699	Vlan172
franklin-core-c4k-1	10.111.100.184	001b.2530.5486	Vlan172
franklin-core-c4k-1	10.111.100.185	001e.cafe.fb4e	Vlan172
franklin-core-c4k-1	10.111.100.186	0022.67cc.94d9	Vlan172
franklin-core-c4k-1	10.111.100.187	6cfa.5825.c151	Vlan172
franklin-core-c4k-1	10.111.100.188	001b.baf7.0ef9	Vlan172
franklin-core-c4k-1	10.111.100.189	ccf9.5495.1adf	Vlan172
franklin-core-c4k-1	10.111.100.191	001b.252e.67bd	Vlan172
franklin-core-c4k-1	10.111.100.193	5ce2.86f4.aa57	Vlan172
franklin-core-c4k-1	10.111.100.194	001b.252e.9755	Vlan172
franklin-core-c4k-1	10.111.100.196	0024.b5f6.8b88	Vlan172
franklin-core-c4k-1	10.111.100.2	0006.f6e1.273f	Vlan172
franklin-core-c4k-1	10.111.100.200	fc83.9948.34f3	Vlan172
franklin-core-c4k-1	10.111.100.203	98d8.8c22.f0d4	Vlan172
franklin-core-c4k-1	10.111.100.206	0021.e1fe.a391	Vlan172
franklin-core-c4k-1	10.111.100.207	ccf9.5495.1acb	Vlan172
franklin-core-c4k-1	10.111.100.208	801d.aa3c.2c38	Vlan172
franklin-core-c4k-1	10.111.100.209	001b.252e.9b0a	Vlan172
franklin-core-c4k-1	10.111.100.21	801d.aa3c.fb75	Vlan172
franklin-core-c4k-1	10.111.100.210	0019.e1e3.9566	Vlan172
franklin-core-c4k-1	10.111.100.211	98d8.8c22.e5e0	Vlan172
franklin-core-c4k-1	10.111.100.212	0024.b5f6.c9b4	Vlan172
franklin-core-c4k-1	10.111.100.214	001b.baf7.1184	Vlan172
franklin-core-c4k-1	10.111.100.216	0022.67cd.0b9c	Vlan172
franklin-core-c4k-1	10.111.100.217	001b.2530.5cca	Vlan172
franklin-core-c4k-1	10.111.100.218	001d.affe.9a3c	Vlan172
franklin-core-c4k-1	10.111.100.219	001d.afff.461d	Vlan172
franklin-core-c4k-1	10.111.100.22	ccf9.5497.2037	Vlan172
franklin-core-c4k-1	10.111.100.222	0021.e1fe.6b0b	Vlan172
franklin-core-c4k-1	10.111.100.223	001e.caff.f4a5	Vlan172
franklin-core-c4k-1	10.111.100.224	0024.b5f6.a539	Vlan172
franklin-core-c4k-1	10.111.100.225	0021.e1fe.6798	Vlan172
franklin-core-c4k-1	10.111.100.226	001e.caf2.fb4d	Vlan172
franklin-core-c4k-1	10.111.100.227	0024.b565.0831	Vlan172
franklin-core-c4k-1	10.111.100.23	0022.67cc.a392	Vlan172
franklin-core-c4k-1	10.111.100.230	0024.b5f6.8c36	Vlan172
franklin-core-c4k-1	10.111.100.231	001d.afff.e454	Vlan172
franklin-core-c4k-1	10.111.100.232	0024.b5f6.8c37	Vlan172
franklin-core-c4k-1	10.111.100.234	0024.b5f6.8be6	Vlan172
franklin-core-c4k-1	10.111.100.235	0024.b5f6.c9ee	Vlan172
franklin-core-c4k-1	10.111.100.236	001e.cafe.fb57	Vlan172
franklin-core-c4k-1	10.111.100.237	0024.b5f6.8c29	Vlan172
franklin-core-c4k-1	10.111.100.238	0024.b5f6.c97b	Vlan172
franklin-core-c4k-1	10.111.100.240	ccf9.5495.1dbf	Vlan172
franklin-core-c4k-1	10.111.100.241	98d8.8c23.e822	Vlan172
franklin-core-c4k-1	10.111.100.242	ccf9.5495.1e0b	Vlan172
franklin-core-c4k-1	10.111.100.243	98d8.8c23.e492	Vlan172
franklin-core-c4k-1	10.111.100.245	0024.b5f6.c9eb	Vlan172
franklin-core-c4k-1	10.111.100.246	0022.67cd.0758	Vlan172
franklin-core-c4k-1	10.111.100.249	ccf9.5495.1e90	Vlan172
franklin-core-c4k-1	10.111.100.25	001d.afff.8f7a	Vlan172
franklin-core-c4k-1	10.111.100.251	ccf9.5495.1c6a	Vlan172
franklin-core-c4k-1	10.111.100.252	0022.67cb.cea0	Vlan172
franklin-core-c4k-1	10.111.100.254	ccf9.5495.1e5e	Vlan172
franklin-core-c4k-1	10.111.100.28	0004.f2e9.0fe7	Vlan172
franklin-core-c4k-1	10.111.100.3	b0fa.ebbd.c7ff	Vlan172
franklin-core-c4k-1	10.111.100.31	001b.baf7.1079	Vlan172
franklin-core-c4k-1	10.111.100.33	ccf9.5495.1dd7	Vlan172
franklin-core-c4k-1	10.111.100.37	001d.afff.5bbf	Vlan172
franklin-core-c4k-1	10.111.100.39	001d.affe.05a1	Vlan172
franklin-core-c4k-1	10.111.100.40	0022.67cc.b55d	Vlan172
franklin-core-c4k-1	10.111.100.41	0022.67cb.d5a2	Vlan172
franklin-core-c4k-1	10.111.100.43	0004.f2e3.44e5	Vlan172
franklin-core-c4k-1	10.111.100.44	b4b0.177c.e78a	Vlan172
franklin-core-c4k-1	10.111.100.49	001b.baf8.cc30	Vlan172
franklin-core-c4k-1	10.111.100.5	d4ae.5286.2d24	Vlan172
franklin-core-c4k-1	10.111.100.50	5ce2.86f5.0eae	Vlan172
franklin-core-c4k-1	10.111.100.51	0021.e1fe.8953	Vlan172
franklin-core-c4k-1	10.111.100.52	5816.26be.a535	Vlan172
franklin-core-c4k-1	10.111.100.54	0024.b564.713a	Vlan172
franklin-core-c4k-1	10.111.100.56	0019.e1e2.de96	Vlan172
franklin-core-c4k-1	10.111.100.57	ccf9.5495.1e27	Vlan172
franklin-core-c4k-1	10.111.100.58	0024.b5f6.3990	Vlan172
franklin-core-c4k-1	10.111.100.60	98d8.8c22.dc67	Vlan172
franklin-core-c4k-1	10.111.100.62	001b.baf7.1fce	Vlan172
franklin-core-c4k-1	10.111.100.66	001b.baf7.be3e	Vlan172
franklin-core-c4k-1	10.111.100.68	0019.e1e2.38c2	Vlan172
franklin-core-c4k-1	10.111.100.69	001b.baf6.c59a	Vlan172
franklin-core-c4k-1	10.111.100.70	0019.e1e2.1bca	Vlan172
franklin-core-c4k-1	10.111.100.73	001d.affe.f8f1	Vlan172
franklin-core-c4k-1	10.111.100.75	001e.caff.48f4	Vlan172
franklin-core-c4k-1	10.111.100.76	001b.baf7.113c	Vlan172
franklin-core-c4k-1	10.111.100.77	001b.252e.f463	Vlan172
franklin-core-c4k-1	10.111.100.80	0021.e1fe.869f	Vlan172
franklin-core-c4k-1	10.111.100.82	ccf9.5496.7e88	Vlan172
franklin-core-c4k-1	10.111.100.84	0019.e1e3.bb4c	Vlan172
franklin-core-c4k-1	10.111.100.85	0024.b5f7.4ae3	Vlan172
franklin-core-c4k-1	10.111.100.86	0021.e1ff.c917	Vlan172
franklin-core-c4k-1	10.111.100.87	acde.4800.0908	Vlan172
franklin-core-c4k-1	10.111.100.93	ccf9.5495.421d	Vlan172
franklin-core-c4k-1	10.111.100.94	98d8.8c23.0283	Vlan172
franklin-core-c4k-1	10.111.100.95	001b.baf6.e434	Vlan172
franklin-core-c4k-1	10.111.100.96	001b.baf7.2096	Vlan172
franklin-core-c4k-1	10.111.100.97	0022.67cc.b90b	Vlan172
franklin-core-c4k-1	10.111.100.99	ccf9.5495.4088	Vlan172
franklin-core-c4k-1	10.111.101.0	001b.baf7.0f7c	Vlan172
franklin-core-c4k-1	10.111.101.1	ccf9.5495.1a9b	Vlan172
franklin-core-c4k-1	10.111.101.100	001b.2530.4cba	Vlan172
franklin-core-c4k-1	10.111.101.103	0022.67cb.db70	Vlan172
franklin-core-c4k-1	10.111.101.104	98d8.8c23.023e	Vlan172
franklin-core-c4k-1	10.111.101.106	0019.e1e2.7716	Vlan172
franklin-core-c4k-1	10.111.101.107	001b.252f.ab9b	Vlan172
franklin-core-c4k-1	10.111.101.11	ccf9.5495.1ad4	Vlan172
franklin-core-c4k-1	10.111.101.110	001b.baf7.0ff1	Vlan172
franklin-core-c4k-1	10.111.101.112	001b.baf7.0f4d	Vlan172
franklin-core-c4k-1	10.111.101.113	0019.e1e2.d882	Vlan172
franklin-core-c4k-1	10.111.101.115	001d.affd.ef0c	Vlan172
franklin-core-c4k-1	10.111.101.116	001d.afff.e45c	Vlan172
franklin-core-c4k-1	10.111.101.117	001b.2530.5901	Vlan172
franklin-core-c4k-1	10.111.101.118	ccf9.5495.1e5c	Vlan172
franklin-core-c4k-1	10.111.101.119	0022.67cc.a9ff	Vlan172
franklin-core-c4k-1	10.111.101.12	0013.65ff.19f8	Vlan172
franklin-core-c4k-1	10.111.101.120	001d.afff.3392	Vlan172
franklin-core-c4k-1	10.111.101.121	0022.67cc.b80f	Vlan172
franklin-core-c4k-1	10.111.101.122	98d8.8c23.01ed	Vlan172
franklin-core-c4k-1	10.111.101.124	0019.69ff.3aa5	Vlan172
franklin-core-c4k-1	10.111.101.126	001b.baf7.208e	Vlan172
franklin-core-c4k-1	10.111.101.127	001d.affd.de15	Vlan172
franklin-core-c4k-1	10.111.101.128	0022.67cd.06c4	Vlan172
franklin-core-c4k-1	10.111.101.129	001b.baf6.e57a	Vlan172
franklin-core-c4k-1	10.111.101.130	001b.baf7.12fc	Vlan172
franklin-core-c4k-1	10.111.101.134	001b.2530.5bc7	Vlan172
franklin-core-c4k-1	10.111.101.135	001b.252f.dea1	Vlan172
franklin-core-c4k-1	10.111.101.136	0021.e1fe.942f	Vlan172
franklin-core-c4k-1	10.111.101.138	001b.2530.491f	Vlan172
franklin-core-c4k-1	10.111.101.139	001b.2530.54ae	Vlan172
franklin-core-c4k-1	10.111.101.14	ccf9.5495.1e85	Vlan172
franklin-core-c4k-1	10.111.101.140	001b.baf7.201e	Vlan172
franklin-core-c4k-1	10.111.101.143	001b.252f.1cb7	Vlan172
franklin-core-c4k-1	10.111.101.144	0024.b5f6.abe5	Vlan172
franklin-core-c4k-1	10.111.101.146	001b.2530.65fd	Vlan172
franklin-core-c4k-1	10.111.101.147	0022.67cd.030b	Vlan172
franklin-core-c4k-1	10.111.101.153	0024.b5f7.4a8b	Vlan172
franklin-core-c4k-1	10.111.101.157	0021.e1ff.347f	Vlan172
franklin-core-c4k-1	10.111.101.158	0024.b5f7.4aee	Vlan172
franklin-core-c4k-1	10.111.101.16	0022.67cc.a81a	Vlan172
franklin-core-c4k-1	10.111.101.17	001d.affe.ed9d	Vlan172
franklin-core-c4k-1	10.111.101.18	001b.baf7.1181	Vlan172
franklin-core-c4k-1	10.111.101.19	001b.2530.560b	Vlan172
franklin-core-c4k-1	10.111.101.20	0024.b563.d66e	Vlan172
franklin-core-c4k-1	10.111.101.23	0024.b563.d85a	Vlan172
franklin-core-c4k-1	10.111.101.240	0022.67cb.d58a	Vlan172
franklin-core-c4k-1	10.111.101.242	001d.afff.4615	Vlan172
franklin-core-c4k-1	10.111.101.243	801d.aa3c.fee9	Vlan172
franklin-core-c4k-1	10.111.101.244	0004.f2e9.3d95	Vlan172
franklin-core-c4k-1	10.111.101.247	fc83.9947.f58d	Vlan172
franklin-core-c4k-1	10.111.101.25	001b.baf6.e40c	Vlan172
franklin-core-c4k-1	10.111.101.253	001b.baf7.0ff2	Vlan172
franklin-core-c4k-1	10.111.101.255	0019.e1e2.225a	Vlan172
franklin-core-c4k-1	10.111.101.26	98d8.8c22.e984	Vlan172
franklin-core-c4k-1	10.111.101.27	001b.baf6.e536	Vlan172
franklin-core-c4k-1	10.111.101.29	001b.baf7.107e	Vlan172
franklin-core-c4k-1	10.111.101.30	ccf9.5495.1e84	Vlan172
franklin-core-c4k-1	10.111.101.31	001b.252e.80e8	Vlan172
franklin-core-c4k-1	10.111.101.33	98d8.8c23.8cbf	Vlan172
franklin-core-c4k-1	10.111.101.34	6cfa.5825.c148	Vlan172
franklin-core-c4k-1	10.111.101.37	98d8.8c23.8cad	Vlan172
franklin-core-c4k-1	10.111.101.38	6cfa.5825.c194	Vlan172
franklin-core-c4k-1	10.111.101.4	98d8.8c22.e921	Vlan172
franklin-core-c4k-1	10.111.101.40	98d8.8c23.8be6	Vlan172
franklin-core-c4k-1	10.111.101.41	6cfa.5825.c121	Vlan172
franklin-core-c4k-1	10.111.101.42	ccf9.5495.1ddc	Vlan172
franklin-core-c4k-1	10.111.101.44	0019.e1e2.0565	Vlan172
franklin-core-c4k-1	10.111.101.45	001e.caff.48db	Vlan172
franklin-core-c4k-1	10.111.101.46	98d8.8c23.8bf2	Vlan172
franklin-core-c4k-1	10.111.101.47	0022.67cb.ced9	Vlan172
franklin-core-c4k-1	10.111.101.48	001b.2530.5246	Vlan172
franklin-core-c4k-1	10.111.101.5	0021.e1ff.5444	Vlan172
franklin-core-c4k-1	10.111.101.50	001b.baf7.204d	Vlan172
franklin-core-c4k-1	10.111.101.51	3cb1.5b52.6e02	Vlan172
franklin-core-c4k-1	10.111.101.52	ccf9.5495.1afc	Vlan172
franklin-core-c4k-1	10.111.101.53	0022.67cd.0c63	Vlan172
franklin-core-c4k-1	10.111.101.55	0021.e1fe.d9d8	Vlan172
franklin-core-c4k-1	10.111.101.56	0024.b563.d5f8	Vlan172
franklin-core-c4k-1	10.111.101.57	acde.4805.0401	Vlan172
franklin-core-c4k-1	10.111.101.59	98d8.8c23.8be9	Vlan172
franklin-core-c4k-1	10.111.101.6	048a.15bb.d9c0	Vlan172
franklin-core-c4k-1	10.111.101.60	0019.e1e2.7836	Vlan172
franklin-core-c4k-1	10.111.101.61	0021.e1fe.a354	Vlan172
franklin-core-c4k-1	10.111.101.62	98d8.8c23.02f5	Vlan172
franklin-core-c4k-1	10.111.101.63	001b.baf7.2008	Vlan172
franklin-core-c4k-1	10.111.101.64	7038.ee08.0158	Vlan172
franklin-core-c4k-1	10.111.101.65	fc83.9947.d97c	Vlan172
franklin-core-c4k-1	10.111.101.66	001b.2530.5464	Vlan172
franklin-core-c4k-1	10.111.101.67	0024.b5f6.2730	Vlan172
franklin-core-c4k-1	10.111.101.68	001b.252e.e8ff	Vlan172
franklin-core-c4k-1	10.111.101.69	5ce2.86f5.28cc	Vlan172
franklin-core-c4k-1	10.111.101.7	001e.caff.f2b5	Vlan172
franklin-core-c4k-1	10.111.101.71	7038.ee09.0512	Vlan172
franklin-core-c4k-1	10.111.101.72	001b.baf7.116a	Vlan172
franklin-core-c4k-1	10.111.101.73	5ce2.86f4.275b	Vlan172
franklin-core-c4k-1	10.111.101.74	001b.2530.5446	Vlan172
franklin-core-c4k-1	10.111.101.75	001e.cafe.fb80	Vlan172
franklin-core-c4k-1	10.111.101.77	0024.b5f6.64f3	Vlan172
franklin-core-c4k-1	10.111.101.78	0022.67cc.b7cf	Vlan172
franklin-core-c4k-1	10.111.101.79	0022.67cc.b484	Vlan172
franklin-core-c4k-1	10.111.101.8	0022.67cb.ceaa	Vlan172
franklin-core-c4k-1	10.111.101.80	001b.baf8.ad32	Vlan172
franklin-core-c4k-1	10.111.101.81	0021.e1ff.356f	Vlan172
franklin-core-c4k-1	10.111.101.84	98d8.8c23.0231	Vlan172
franklin-core-c4k-1	10.111.101.86	0022.67cd.0887	Vlan172
